consecutivo,tipoacuerdo,municipio,cod_municipio,subregion,fase,nropobla,aportegob,aportemun,aporteotr,fechainicio,fechafin,cantidadtotal,departamento,cod_divipola_depto,municipio_subsidio,cod_divipola_mun,programa,anio_asignacion,estado_postulacion,hogares,valor_asignado,tiene_subsidio
2020070776,Ejecucion,Santa Rosa de Osos,5686,Norte,Fase I,489,136118968,58336701,0,2020-11-28,2020-12-31,92,ANTIOQUIA,5,SANTA ROSA DE OSOS,5686,MI CASA YA,2019,Asignados,1,24843480,Con subsidio
2020071998,Ejecucion,Pueblorrico,5576,Suroeste,Fase II,8500,900000000,900024488,0,2020-12-30,2021-08-30,1500,ANTIOQUIA,5,PUEBLORRICO,5576,Semillero de Propietarios Ahorro,2022,Asignados,1,6000000,Con subsidio
2020070017,Ejecucion,Sopetrán,5761,Occidente,Fase II,1809,900000000,900000000,0,2020-12-30,2021-08-30,2000,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070911,Ejecucion,Uramita,5842,Occidente,Fase II,1200,900000000,900000000,0,2020-12-30,2021-08-30,2000,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070069,Ejecucion,Yarumal,5887,Norte,Fase I,3414,900000000,900000000,0,2020-12-30,2021-08-30,1700,ANTIOQUIA,5,YARUMAL,5887,MI CASA YA,2020,Asignados,2,52668180,Con subsidio
2020070069,Ejecucion,Yarumal,5887,Norte,Fase I,3414,900000000,900000000,0,2020-12-30,2021-08-30,1700,ANTIOQUIA,5,YARUMAL,5887,MI CASA YA,2020,Apto con subsidio vencido,1,26334090,Con subsidio
2020070069,Ejecucion,Yarumal,5887,Norte,Fase I,3414,900000000,900000000,0,2020-12-30,2021-08-30,1700,ANTIOQUIA,5,YARUMAL,5887,MI CASA YA,2021,Asignados,2,45426300,Con subsidio
2020071187,Ejecucion,San Luis,5660,Oriente,Fase III,13123,900000000,1032000000,0,2020-12-30,2021-08-30,0,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020120007,Ejecucion,Briceño,5107,Norte,Fase I,7770,10000000,0,0,2020-10-29,2021-03-12,40,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020120015,Ejecucion,Briceño,5107,Norte,Fase I,7770,75000000,0,0,2020-11-23,2021-03-26,20,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020120033,Ejecucion,Caucasia,5154,Bajo Cauca,Fase III,50,30000000,20000000,0,2020-11-11,2020-12-31,50,ANTIOQUIA,5,CAUCASIA,5154,MI CASA YA,2015,Apto con subsidio vencido,1,12887000,Con subsidio
2020120033,Ejecucion,Caucasia,5154,Bajo Cauca,Fase III,50,30000000,20000000,0,2020-11-11,2020-12-31,50,ANTIOQUIA,5,CAUCASIA,5154,MI CASA YA,2017,Asignados,3,66394530,Con subsidio
2020120033,Ejecucion,Caucasia,5154,Bajo Cauca,Fase III,50,30000000,20000000,0,2020-11-11,2020-12-31,50,ANTIOQUIA,5,CAUCASIA,5154,MI CASA YA,2025,Asignados,3,113880000,Con subsidio
2020071166,Viabilidad,Anzá,5044,Occidente,Fase I,2935,21300000,10800000,0,2020-09-01,2020-12-11,40,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020072039,Gestion,Concordia,5209,Suroeste,Fase I,524,24000000,0,0,2020-09-14,2020-12-15,1,ANTIOQUIA,5,CONCORDIA,5209,Programa Vivienda Gratuita Fase I,2015,Asignados,2,70740000,Con subsidio
2020071920,Gestion,Andes,5034,Suroeste,Fase II,43269,24000000,0,0,2020-09-14,2020-12-15,1,ANTIOQUIA,5,ANDES,5034,MI CASA YA,2017,Asignados,1,14754340,Con subsidio
2020071920,Gestion,Andes,5034,Suroeste,Fase II,43269,24000000,0,0,2020-09-14,2020-12-15,1,ANTIOQUIA,5,ANDES,5034,Semillero de Propietarios Ahorro,2021,Asignados,2,10902312,Con subsidio
2020120009,Ejecucion,Maceo,5425,Magdalena Medio,Fase I,9101,25000000,25000000,0,2020-01-11,2020-12-31,50,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071614,Gestion,Abejorral,5002,Oriente,Fase I,20287,24000000,0,0,2020-09-14,2020-12-15,1,ANTIOQUIA,5,ABEJORRAL,5002,Bolsa Esfuerzo Territorial,2006,Restitucion de subsidios no aplicados,2,16000000,Con subsidio
2020071614,Gestion,Abejorral,5002,Oriente,Fase I,20287,24000000,0,0,2020-09-14,2020-12-15,1,ANTIOQUIA,5,ABEJORRAL,5002,Bolsa Desplazados,2008,Asignados,18,212014750,Con subsidio
2020071348,Gestion,Valdivia,5854,Norte,Fase I,10095,0,0,0,2020-08-15,2023-12-30,0,ANTIOQUIA,5,VALDIVIA,5854,Bolsa Desplazados,2010,Asignado con aplicación en Vivienda Gratuita,1,15450000,Con subsidio
2020070018,Ejecucion,Cisneros,5190,Nordeste,Fase II,7412,900000000,900000000,0,2020-12-30,2021-08-30,1006,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071913,Viabilidad,Peque,5543,Occidente,Fase I,3011,19250000,19200000,0,2020-09-01,2020-12-11,2,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070405,Ejecucion,Puerto Berrío,5579,Magdalena Medio,Fase I,3535,900000000,1099000000,0,2020-12-30,2021-08-30,680,ANTIOQUIA,5,PUERTO BERRÍO,5579,Bolsa Esfuerzo Territorial,2005,Restitucion de subsidios no aplicados,8,37747936,Con subsidio
2020070405,Ejecucion,Puerto Berrío,5579,Magdalena Medio,Fase I,3535,900000000,1099000000,0,2020-12-30,2021-08-30,680,ANTIOQUIA,5,PUERTO BERRÍO,5579,Bolsa Desplazados,2004,Asignados,1,8950000,Con subsidio
2020070269,Ejecucion,Remedios,5604,Nordeste,Fase III,789,900000000,900000000,0,2020-12-30,2021-08-30,2000,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070133,Ejecucion,San Juan de Urabá,5659,Urabá,Fase III,27149,880000000,880000000,0,2020-12-30,2021-08-30,775,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070905,Ejecucion,San Pedro de Urabá,5665,Urabá,Fase III,13947,900000000,900000000,0,2020-12-30,2021-08-30,1043,ANTIOQUIA,5,SAN PEDRO DE URABÁ,5665,Bolsa Desplazados,2008,Asignado con aplicación en Vivienda Gratuita,3,41351500,Con subsidio
2020071015,Viabilidad,Santo Domingo,5690,Nordeste,Fase III,12394,900000000,900000000,0,2020-12-30,2021-08-30,788,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071921,Viabilidad,Peque,5543,Occidente,Fase I,3011,31076923,10000000,0,2020-09-01,2020-12-11,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071411,Viabilidad,Segovia,5736,Nordeste,Fase III,3470,900000000,1018000000,0,2020-12-30,2021-08-30,726,ANTIOQUIA,5,SEGOVIA,5736,Bolsa Desplazados,2010,Asignado con aplicación en Vivienda Gratuita,1,15450000,Con subsidio
2020072044,Ejecucion,Tarazá,5790,Bajo Cauca,Fase III,13608,900000000,900000000,0,2020-12-30,2021-08-30,3962,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070309,Ejecucion,Turbo,5837,Urabá,Fase III,6508,2300000000,1671000000,0,2020-12-30,2021-08-30,1005,ANTIOQUIA,5,TURBO,5837,MI CASA YA,2024,Asignados,2,52000000,Con subsidio
2020070309,Ejecucion,Turbo,5837,Urabá,Fase III,6508,2300000000,1671000000,0,2020-12-30,2021-08-30,1005,ANTIOQUIA,5,TURBO,5837,Casa Digna Vida Digna,2025,Asignados,43,670800000,Con subsidio
2020070309,Ejecucion,Turbo,5837,Urabá,Fase III,6508,2300000000,1671000000,0,2020-12-30,2021-08-30,1005,ANTIOQUIA,5,TURBO,5837,MI CASA YA,2016,Asignados,1,13789100,Con subsidio
2020070309,Ejecucion,Turbo,5837,Urabá,Fase III,6508,2300000000,1671000000,0,2020-12-30,2021-08-30,1005,ANTIOQUIA,5,TURBO,5837,Bolsa Desplazados,2010,Asignados,113,1699500000,Con subsidio
2020070748,Ejecucion,Vegachí,5858,Nordeste,Fase III,12039,900000000,90000000,0,2020-12-30,2021-08-30,1040,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071708,Viabilidad,Yolombó,5890,Nordeste,Fase I,7104,956468480,247000000,0,2020-12-30,2021-08-30,1097,ANTIOQUIA,5,YOLOMBÓ,5890,Bolsa Desplazados,2011,Asignado con aplicación en Vivienda Gratuita,1,16068000,Con subsidio
2020070198,Ejecucion,Zaragoza,5895,Bajo Cauca,Fase III,11621,800000000,800000000,0,2020-12-30,2021-08-30,2058,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070526,Gestion,Alejandría,5021,Oriente,Fase I,100,20000000,3000000,0,2020-09-01,2020-12-11,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070533,Viabilidad,Alejandría,5021,Oriente,Fase I,2369,29363636,5000000,0,2020-09-01,2020-12-11,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070523,Viabilidad,Alejandría,5021,Oriente,Fase I,50,21300000,3000000,0,2020-09-01,2020-12-11,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071227,Viabilidad,Amagá,5030,Suroeste,Fase I,50,18000000,45000000,0,2020-09-01,2020-12-11,2,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071236,Viabilidad,Amagá,5030,Suroeste,Fase I,100,22000000,19500000,0,2020-09-01,2020-12-11,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071726,Viabilidad,Amagá,5030,Suroeste,Fase I,15644,31076923,12000000,0,2020-09-01,2020-12-11,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071881,Viabilidad,Amalfi,5031,Nordeste,Fase I,55,19250000,17000000,0,2020-09-01,2020-12-11,1,ANTIOQUIA,5,AMALFI,5031,Bolsa Esfuerzo Territorial,2007,Restitución SFV por Vencimiento Vigencia,2,15500000,Con subsidio
2020071881,Viabilidad,Amalfi,5031,Nordeste,Fase I,55,19250000,17000000,0,2020-09-01,2020-12-11,1,ANTIOQUIA,5,AMALFI,5031,Bolsa Desplazados,2010,Restitución SFV por Indemnización,1,15450000,Con subsidio
2020071890,Viabilidad,Andes,5034,Suroeste,Fase II,1612,31076923,3000000,0,2020-09-01,2020-12-11,1,ANTIOQUIA,5,ANDES,5034,MI CASA YA,2017,Asignados,1,14754340,Con subsidio
2020071890,Viabilidad,Andes,5034,Suroeste,Fase II,1612,31076923,3000000,0,2020-09-01,2020-12-11,1,ANTIOQUIA,5,ANDES,5034,Semillero de Propietarios Ahorro,2021,Asignados,2,10902312,Con subsidio
2020070474,Gestion,Angostura,5038,Norte,Fase I,11437,22000000,9000000,0,2020-09-01,2020-12-11,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070494,Viabilidad,Angostura,5038,Norte,Fase I,120,19250000,3000000,0,2020-09-01,2020-12-11,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070515,Gestion,Angostura,5038,Norte,Fase I,40,0,0,0,2020-09-01,2020-12-11,0,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020072007,Viabilidad,Argelia,5055,Oriente,Fase II,3659,31076923,8000000,0,2020-09-01,2020-12-11,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020072154,Viabilidad,Betulia,5093,Suroeste,Fase I,17540,31076923,3000000,0,2020-09-01,2020-12-11,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071222,Viabilidad,Campamento,5134,Norte,Fase III,50,18000000,16000000,0,2020-09-01,2020-12-11,2,ANTIOQUIA,5,CAMPAMENTO,5134,Programa Vivienda Gratuita Fase I,2015,Asignados,4,147840000,Con subsidio
2020071309,Gestion,Campamento,5134,Norte,Fase I,400,19250000,5000000,0,2020-09-01,2020-12-11,1,ANTIOQUIA,5,CAMPAMENTO,5134,Programa Vivienda Gratuita Fase I,2015,Asignados,4,147840000,Con subsidio
2020070922,Viabilidad,Cisneros,5190,Nordeste,Fase II,3500,19250000,5609971,0,2020-09-01,2020-12-11,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071903,Viabilidad,Concepción,5206,Oriente,Fase I,400,22000000,0,0,2020-09-01,2020-12-11,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020072166,Viabilidad,Concordia,5209,Suroeste,Fase I,9798,21300000,0,0,2020-09-01,2020-12-11,80,ANTIOQUIA,5,CONCORDIA,5209,Programa Vivienda Gratuita Fase I,2015,Asignados,2,70740000,Con subsidio
2020071980,Gestion,Donmatías,5237,Norte,Fase I,12000,31076923,10000000,0,2020-09-01,2020-12-11,1,ANTIOQUIA,5,DONMATÍAS,5237,MI CASA YA,2020,Asignados,2,52668180,Con subsidio
2020071060,Viabilidad,El Peñol,5541,Oriente,Fase I,60,22000000,113868000,0,2020-09-01,2020-12-11,1,ANTIOQUIA,5,PEÑOL,5541,Casa Digna Vida Digna,2024,Asignados,1,15600000,Con subsidio
2020071057,Gestion,El Retiro,5607,Oriente,Fase I,9427,21300000,850000000,0,2020-09-01,2020-12-11,80,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071489,Viabilidad,El Santuario,5697,Oriente,Fase I,17600,29363636,1000000,1000000,2020-09-01,2020-12-11,1,ANTIOQUIA,5,EL SANTUARIO,5697,MI CASA YA,2023,Asignados,1,23200000,Con subsidio
2020071489,Viabilidad,El Santuario,5697,Oriente,Fase I,17600,29363636,1000000,1000000,2020-09-01,2020-12-11,1,ANTIOQUIA,5,EL SANTUARIO,5697,MI CASA YA,2024,Asignados,1,39000000,Con subsidio
2020070350,Viabilidad,Fredonia,5282,Suroeste,Fase I,10348,31076923,10300000,0,2020-09-01,2020-12-11,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020072017,Ejecucion,San Vicente Ferrer,5674,Oriente,Fase III,2978,88732000,38028000,0,2020-10-29,2020-12-31,57,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020072086,Ejecucion,Santa Bárbara,5679,Suroeste,Fase III,829,900000000,1113998449,0,2020-12-30,2021-08-30,1799,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071400,Ejecucion,Sonsón,5756,Oriente,Fase II,17787,924000000,900000000,0,2020-12-30,2021-08-30,742,ANTIOQUIA,5,SONSÓN,5756,Bolsa Atentados terroristas,2007,Asignados,22,188496000,Con subsidio
2020071926,Ejecucion,Támesis,5789,Suroeste,Fase I,16500,700000000,700000000,0,2020-12-30,2021-08-30,810,ANTIOQUIA,5,TÁMESIS,5789,Programa Vivienda Gratuita Fase I,2015,Asignados,1,36960000,Con subsidio
2020071926,Ejecucion,Támesis,5789,Suroeste,Fase I,16500,700000000,700000000,0,2020-12-30,2021-08-30,810,ANTIOQUIA,5,TÁMESIS,5789,Programa Vivienda Gratuita Fase I,2014,Renuncias al subsidio,2,73920000,Con subsidio
2020071926,Ejecucion,Támesis,5789,Suroeste,Fase I,16500,700000000,700000000,0,2020-12-30,2021-08-30,810,ANTIOQUIA,5,TÁMESIS,5789,MI CASA YA,2024,Asignados,7,182000000,Con subsidio
2020071624,Ejecucion,Tarso,5792,Suroeste,Fase II,6320,900000000,900000000,0,2020-12-30,2021-08-30,1000,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070112,Viabilidad,San José de la Montaña,5658,Norte,Fase I,3760,21300000,1000000,0,2020-09-01,2020-12-11,40,ANTIOQUIA,5,SAN JOSÉ DE LA MONTAÑA,5658,MI CASA YA,2021,Asignados,1,27255780,Con subsidio
2020070995,Ejecucion,Urrao,5847,Suroeste,Fase II,30876,899738382,899738382,0,2020-12-30,2021-08-30,858,ANTIOQUIA,5,URRAO,5847,Bolsa Desplazados,2010,Asignado con aplicación en Vivienda Gratuita,5,64375000,Con subsidio
2020120014,Gestion,Briceño,5107,Norte,Fase I,8500,10000000,6000000,0,2020-10-15,2021-06-04,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020120012,Ejecucion,Briceño,5107,Norte,Fase I,100,21300000,5000000,0,2020-12-10,2020-11-12,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020120013,Ejecucion,Briceño,5107,Norte,Fase I,8000,20000000,25000000,0,2020-01-10,2020-11-12,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020120006,Ejecucion,Briceño,5107,Norte,Fase I,7770,30000000,10000000,0,2020-10-10,2020-12-15,40,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070672,Viabilidad,Granada,5313,Oriente,Fase I,1200,20000000,5000000,0,2020-09-01,2020-12-11,2,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071356,Gestion,Granada,5313,Oriente,Fase I,20,0,0,0,2020-09-01,2020-12-11,0,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071378,Viabilidad,Granada,5313,Oriente,Fase I,500,31076923,0,0,2020-09-01,2020-12-11,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071082,Ejecucion,Guarne,5318,Oriente,Fase III,9698,29363636,23000000,0,2020-09-01,2020-12-11,1,ANTIOQUIA,5,GUARNE,5318,MI CASA YA,2023,Asignados,2,46400000,Con subsidio
2020071082,Ejecucion,Guarne,5318,Oriente,Fase III,9698,29363636,23000000,0,2020-09-01,2020-12-11,1,ANTIOQUIA,5,GUARNE,5318,MI CASA YA,2021,Asignados,1,18170520,Con subsidio
2020071082,Ejecucion,Guarne,5318,Oriente,Fase III,9698,29363636,23000000,0,2020-09-01,2020-12-11,1,ANTIOQUIA,5,GUARNE,5318,MI CASA YA,2023,Asignados,11,278400000,Con subsidio
2020071654,Ejecucion,Guatapé,5321,Oriente,Fase III,60,22000000,10280000,0,2020-09-01,2020-12-11,1,ANTIOQUIA,5,GUATAPÉ,5321,Bolsa Ordinaria,2005,Asignados,2,12023000,Con subsidio
2020071654,Ejecucion,Guatapé,5321,Oriente,Fase III,60,22000000,10280000,0,2020-09-01,2020-12-11,1,ANTIOQUIA,5,GUATAPÉ,5321,Bolsa Desplazados,2010,Asignados,1,15450000,Con subsidio
2020072013,Ejecucion,Guatapé,5321,Oriente,Fase III,4451,31076923,1100000,0,2020-09-01,2020-12-11,1,ANTIOQUIA,5,GUATAPÉ,5321,Bolsa Ordinaria,2005,Asignados,2,12023000,Con subsidio
2020072013,Ejecucion,Guatapé,5321,Oriente,Fase III,4451,31076923,1100000,0,2020-09-01,2020-12-11,1,ANTIOQUIA,5,GUATAPÉ,5321,Bolsa Desplazados,2010,Asignados,1,15450000,Con subsidio
2020120035,Viabilidad,Briceño,5107,Norte,Fase I,7770,0,0,0,2020-08-15,2021-04-30,0,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071607,Viabilidad,Heliconia,5347,Occidente,Fase I,2777,22000000,9000000,0,2020-09-01,2020-12-11,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020120011,Ejecucion,Briceño,5107,Norte,Fase I,8702,44498534,311489738,0,2020-12-09,2021-03-30,7,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071282,Viabilidad,Jardín,5364,Suroeste,Fase I,7069,31076923,20000000,0,2020-09-01,2020-12-11,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071889,Viabilidad,Liborina,5411,Occidente,Fase I,3490,22000000,0,0,2020-09-01,2020-12-11,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071572,Viabilidad,Marinilla,5440,Oriente,Fase I,50,35000000,1000000,0,2020-09-01,2020-12-11,2,ANTIOQUIA,5,MARINILLA,5440,MI CASA YA,2019,Asignados,2,49686960,Con subsidio
2020071572,Viabilidad,Marinilla,5440,Oriente,Fase I,50,35000000,1000000,0,2020-09-01,2020-12-11,2,ANTIOQUIA,5,MARINILLA,5440,MI CASA YA,2019,Asignados,1,24843480,Con subsidio
2020071592,Viabilidad,Marinilla,5440,Oriente,Fase I,34510,31076923,1000000,0,2020-09-01,2020-12-11,1,ANTIOQUIA,5,MARINILLA,5440,MI CASA YA,2019,Asignados,2,49686960,Con subsidio
2020071592,Viabilidad,Marinilla,5440,Oriente,Fase I,34510,31076923,1000000,0,2020-09-01,2020-12-11,1,ANTIOQUIA,5,MARINILLA,5440,MI CASA YA,2019,Asignados,1,24843480,Con subsidio
2020070769,Viabilidad,Mutatá,5480,Urabá,Fase I,153,35000000,1000000,0,2020-09-01,2020-12-11,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071688,Viabilidad,Nechí,5495,Bajo Cauca,Fase I,250,21300000,16200000,0,2020-09-01,2020-12-11,40,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071709,Viabilidad,Nechí,5495,Bajo Cauca,Fase I,250,31076923,25000000,0,2020-09-01,2020-12-11,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071734,Gestion,Nechí,5495,Bajo Cauca,Fase I,120,7000000,1842000,0,2020-09-01,2020-12-11,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071761,Gestion,Nechí,5495,Bajo Cauca,Fase I,12000,31076923,49200000,0,2020-09-01,2020-12-11,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071657,Viabilidad,Peque,5543,Occidente,Fase I,30,0,0,0,2020-09-01,2020-12-11,0,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070713,Ejecucion,Remedios,5604,Nordeste,Fase I,534,21300000,70700000,0,2020-09-01,2020-12-11,80,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020072011,Viabilidad,Rionegro,5615,Oriente,Fase I,560,31076923,342500000,82500000,2020-09-01,2020-12-11,1,ANTIOQUIA,5,RIONEGRO,5615,Casa Digna Vida Digna,2021,Renuncias al subsidio,1,9935752,Con subsidio
2020072011,Viabilidad,Rionegro,5615,Oriente,Fase I,560,31076923,342500000,82500000,2020-09-01,2020-12-11,1,ANTIOQUIA,5,RIONEGRO,5615,MI CASA YA,2024,Asignados,4,104000000,Con subsidio
2020072011,Viabilidad,Rionegro,5615,Oriente,Fase I,560,31076923,342500000,82500000,2020-09-01,2020-12-11,1,ANTIOQUIA,5,RIONEGRO,5615,Bolsa Desplazados,2010,Asignados,10,148062500,Con subsidio
2020072011,Viabilidad,Rionegro,5615,Oriente,Fase I,560,31076923,342500000,82500000,2020-09-01,2020-12-11,1,ANTIOQUIA,5,RIONEGRO,5615,MI CASA YA,2021,Asignados,1,18170520,Con subsidio
2020072011,Viabilidad,Rionegro,5615,Oriente,Fase I,560,31076923,342500000,82500000,2020-09-01,2020-12-11,1,ANTIOQUIA,5,RIONEGRO,5615,Casa Digna Vida Digna,2022,Renuncias al subsidio,2,22800000,Con subsidio
2020072011,Viabilidad,Rionegro,5615,Oriente,Fase I,560,31076923,342500000,82500000,2020-09-01,2020-12-11,1,ANTIOQUIA,5,RIONEGRO,5615,MI CASA YA,2018,Asignados,2,31249680,Con subsidio
2020072011,Viabilidad,Rionegro,5615,Oriente,Fase I,560,31076923,342500000,82500000,2020-09-01,2020-12-11,1,ANTIOQUIA,5,RIONEGRO,5615,MI CASA YA,2020,Asignados,2,35112120,Con subsidio
2020070667,Viabilidad,Salgar,5642,Suroeste,Fase I,3400,31076923,25000000,0,2020-09-01,2020-12-11,1,ANTIOQUIA,5,SALGAR,5642,Bolsa Desplazados,2008,Asignados,8,103378750,Con subsidio
2020070446,Viabilidad,San Andrés de Cuerquia,5647,Norte,Fase I,200,19250000,10000000,0,2020-09-01,2020-12-11,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070104,Viabilidad,San José de la Montaña,5658,Norte,Fase I,3760,20000000,1000000,0,2020-09-01,2020-12-11,2,ANTIOQUIA,5,SAN JOSÉ DE LA MONTAÑA,5658,MI CASA YA,2021,Asignados,1,27255780,Con subsidio
2020070136,Viabilidad,San José de la Montaña,5658,Norte,Fase I,3760,31076923,1000000,0,2020-09-01,2020-12-11,1,ANTIOQUIA,5,SAN JOSÉ DE LA MONTAÑA,5658,MI CASA YA,2021,Asignados,1,27255780,Con subsidio
2020070141,Viabilidad,San José de la Montaña,5658,Norte,Fase I,3760,18000000,1000000,0,2020-09-01,2020-12-11,1,ANTIOQUIA,5,SAN JOSÉ DE LA MONTAÑA,5658,MI CASA YA,2021,Asignados,1,27255780,Con subsidio
2020070285,Viabilidad,San Rafael,5667,Oriente,Fase III,70,18000000,30000000,0,2020-09-01,2020-12-11,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070200,Ejecucion,San Vicente Ferrer,5674,Oriente,Fase III,120,22000000,7630000,0,2020-09-01,2020-12-11,2,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071662,Ejecucion,Segovia,5736,Nordeste,Fase I,45,22000000,10000000,0,2020-09-01,2020-12-11,1,ANTIOQUIA,5,SEGOVIA,5736,Bolsa Desplazados,2010,Asignado con aplicación en Vivienda Gratuita,1,15450000,Con subsidio
2020070045,Gestion,Sonsón,5756,Oriente,Fase II,18202,29363636,35083333,0,2020-09-01,2020-12-11,2,ANTIOQUIA,5,SONSÓN,5756,Bolsa Atentados terroristas,2007,Asignados,22,188496000,Con subsidio
